user_id,event_type,mood,place_id,rating,distance_km,price_level,is_open,event_time
27,place_click,work,place_231,4.9,3.01,3,True,2025-12-23 11:06:22.645160
5,place_click,work,place_142,4.6,0.45,2,True,2025-12-25 13:59:22.645166
55,place_click,budget,place_96,3.3,1.66,2,True,2025-12-17 16:37:22.645173
29,place_click,quick_bite,place_224,4.9,1.22,2,False,2025-12-21 23:13:22.645180
33,place_click,budget,place_91,4.1,0.49,2,False,2025-12-23 10:49:22.645187
97,place_click,date,place_65,4.5,0.31,2,True,2025-12-19 01:36:22.645194
33,place_click,work,place_214,3.6,0.83,2,True,2025-12-25 19:44:22.645201
10,place_click,budget,place_187,4.0,0.42,2,True,2025-12-26 21:22:22.645207
30,place_click,work,place_136,3.2,1.41,2,True,2025-12-24 16:29:22.645214
65,place_click,date,place_170,3.6,1.31,2,False,2025-12-18 19:40:22.645221
19,place_click,date,place_171,3.3,0.98,2,False,2025-12-22 08:31:22.645228
52,place_click,work,place_19,4.1,0.08,1,True,2025-12-26 23:17:22.645237
75,place_click,work,place_174,3.7,0.22,3,False,2025-12-17 10:48:22.645248
94,place_click,date,place_131,3.1,6.9,2,True,2025-12-19 18:52:22.645256
98,place_click,date,place_69,3.6,2.49,3,False,2025-12-19 05:34:22.645264
4,place_click,budget,place_131,3.5,1.72,2,False,2025-12-21 14:53:22.645270
5,place_click,date,place_77,4.5,1.36,3,True,2025-12-20 04:39:22.645277
92,place_click,work,place_281,3.9,0.8,1,True,2025-12-25 06:38:22.645285
46,place_click,date,place_187,3.7,3.98,3,False,2025-12-24 22:42:22.645292
69,place_click,date,place_214,4.7,5.03,3,True,2025-12-13 22:19:22.645298
69,place_click,quick_bite,place_65,3.2,1.97,1,True,2025-12-17 18:34:22.645305
1,place_click,work,place_154,4.9,0.3,2,True,2025-12-19 22:34:22.645312
75,place_click,quick_bite,place_211,3.1,2.03,3,False,2025-12-15 12:08:22.645319
78,place_click,date,place_141,4.1,2.77,3,False,2025-12-21 14:23:22.645331
75,place_click,quick_bite,place_5,3.3,2.38,1,False,2025-12-23 21:40:22.645338
39,place_click,quick_bite,place_91,3.4,0.27,3,False,2025-12-24 10:05:22.645345
8,place_click,date,place_291,3.3,2.53,3,False,2025-12-16 20:25:22.645352
66,place_click,quick_bite,place_197,4.3,1.11,3,False,2025-12-16 09:09:22.645359
79,place_click,work,place_209,3.7,3.15,1,True,2025-12-26 11:07:22.645366
68,place_click,budget,place_167,3.8,2.54,3,True,2025-12-20 21:01:22.645373
6,place_click,date,place_245,3.9,0.71,1,False,2025-12-25 16:37:22.645380
13,place_click,budget,place_297,3.9,0.54,3,True,2025-12-16 03:34:22.645388
94,place_click,date,place_206,4.5,1.05,2,True,2025-12-16 14:05:22.645395
47,place_click,budget,place_125,3.5,3.45,1,False,2025-12-19 15:31:22.645402
99,place_click,date,place_126,3.8,1.18,3,True,2025-12-18 09:17:22.645411
54,place_click,budget,place_95,4.8,1.47,3,False,2025-12-18 15:36:22.645418
86,place_click,date,place_217,3.2,4.22,2,True,2025-12-19 06:13:22.645425
25,place_click,date,place_147,4.3,0.61,1,True,2025-12-21 11:26:22.645432
74,place_click,budget,place_147,3.3,2.37,2,True,2025-12-22 14:04:22.645439
89,place_click,work,place_53,4.2,1.14,2,True,2025-12-24 14:02:22.645446
56,place_click,quick_bite,place_264,4.8,2.33,3,False,2025-12-23 23:43:22.645454
62,place_click,date,place_108,3.3,0.56,3,False,2025-12-22 08:59:22.645461
71,place_click,work,place_150,3.5,2.04,3,False,2025-12-26 01:00:22.645467
19,place_click,date,place_56,3.1,1.27,3,True,2025-12-22 15:39:22.645474
75,place_click,date,place_227,4.5,3.14,2,False,2025-12-17 04:01:22.645482
8,place_click,work,place_86,3.7,2.58,1,False,2025-12-18 14:41:22.645489
27,place_click,date,place_72,3.2,2.81,1,True,2025-12-17 06:47:22.645496
60,place_click,date,place_77,3.3,0.76,3,False,2025-12-25 06:23:22.645503
6,place_click,budget,place_163,4.6,0.24,3,False,2025-12-16 09:51:22.645511
91,place_click,date,place_252,3.5,1.92,3,False,2025-12-20 19:36:22.645518
44,place_click,quick_bite,place_90,4.4,1.54,3,True,2025-12-14 20:41:22.645526
77,place_click,budget,place_207,4.4,1.17,3,False,2025-12-20 18:03:22.645533
8,place_click,date,place_160,3.5,0.64,1,True,2025-12-14 04:53:22.645540
12,place_click,quick_bite,place_64,3.4,3.59,2,False,2025-12-18 11:53:22.645546
65,place_click,date,place_4,4.2,0.77,1,True,2025-12-25 19:30:22.645553
100,place_click,quick_bite,place_154,3.9,4.41,2,True,2025-12-20 18:15:22.645561
54,place_click,work,place_215,3.3,1.32,1,False,2025-12-22 13:50:22.645569
93,place_click,date,place_261,4.0,1.42,2,True,2025-12-16 10:11:22.645576
88,place_click,budget,place_88,3.0,3.09,2,True,2025-12-16 14:24:22.645583
3,place_click,budget,place_87,4.9,1.25,3,True,2025-12-14 07:28:22.645590
53,place_click,quick_bite,place_294,4.4,3.84,2,False,2025-12-21 21:21:22.645597
7,place_click,budget,place_220,4.4,0.25,1,False,2025-12-14 08:39:22.645604
34,place_click,budget,place_127,4.2,1.4,3,True,2025-12-14 00:48:22.645612
17,place_click,work,place_2,3.8,2.0,2,True,2025-12-24 18:24:22.645619
61,place_click,date,place_273,4.9,3.9,3,False,2025-12-20 11:30:22.645626
86,place_click,date,place_287,3.9,0.18,1,True,2025-12-14 13:24:22.645633
77,place_click,date,place_266,5.0,2.74,3,False,2025-12-14 14:28:22.645640
70,place_click,date,place_73,3.2,3.8,3,False,2025-12-16 15:13:22.645647
81,place_click,work,place_198,4.7,1.1,2,False,2025-12-25 22:00:22.645654
59,place_click,date,place_148,4.2,0.76,3,False,2025-12-23 22:41:22.645661
61,place_click,budget,place_161,3.1,0.61,1,False,2025-12-16 23:49:22.645670
37,place_click,date,place_165,4.6,0.01,1,False,2025-12-20 05:21:22.645677
5,place_click,date,place_172,3.7,0.76,2,True,2025-12-20 16:14:22.645684
23,place_click,quick_bite,place_142,4.1,3.79,3,False,2025-12-24 08:23:22.645690
31,place_click,work,place_126,3.7,0.64,1,False,2025-12-26 01:11:22.645697
89,place_click,budget,place_73,4.5,0.9,1,False,2025-12-14 04:46:22.645704
30,place_click,work,place_236,3.4,0.9,3,True,2025-12-23 17:29:22.645712
10,place_click,work,place_233,3.3,0.29,2,True,2025-12-18 02:37:22.645719
9,place_click,budget,place_133,4.0,0.81,2,True,2025-12-19 01:40:22.645726
20,place_click,budget,place_36,4.8,0.68,3,False,2025-12-23 01:06:22.645733
93,place_click,budget,place_196,4.2,1.5,1,False,2025-12-21 22:28:22.645740
45,place_click,work,place_89,3.0,1.63,2,True,2025-12-20 15:26:22.645747
95,place_click,work,place_15,3.4,4.87,3,False,2025-12-19 13:47:22.645753
81,place_click,work,place_158,3.3,0.8,2,True,2025-12-13 22:01:22.645760
76,place_click,work,place_266,3.2,8.65,3,False,2025-12-23 18:31:22.645767
65,place_click,quick_bite,place_39,4.0,1.36,1,True,2025-12-23 16:33:22.645774
42,place_click,date,place_52,3.1,2.08,1,True,2025-12-20 10:30:22.645781
87,place_click,work,place_219,3.4,3.42,3,True,2025-12-19 23:51:22.645788
91,place_click,work,place_224,3.4,0.32,2,False,2025-12-17 12:46:22.645796
96,place_click,budget,place_80,3.1,0.96,3,True,2025-12-26 12:05:22.645805
32,place_click,date,place_145,4.1,0.1,3,False,2025-12-17 23:38:22.645812
85,place_click,work,place_2,4.6,0.91,2,True,2025-12-22 15:46:22.645818
43,place_click,budget,place_238,4.0,0.87,1,False,2025-12-16 12:06:22.645826
22,place_click,date,place_219,3.8,1.23,1,True,2025-12-21 15:59:22.645833
99,place_click,budget,place_172,3.3,0.3,3,False,2025-12-26 08:09:22.645841
22,place_click,work,place_165,4.7,4.38,3,False,2025-12-17 18:56:22.645847
36,place_click,budget,place_15,3.7,0.47,1,True,2025-12-17 16:51:22.645854
42,place_click,quick_bite,place_234,4.3,0.79,1,True,2025-12-23 11:53:22.645861
73,place_click,work,place_257,3.1,0.25,3,True,2025-12-17 14:48:22.645870
91,place_click,work,place_53,4.4,1.61,2,False,2025-12-20 02:05:22.645877
60,place_click,quick_bite,place_172,3.1,0.38,3,False,2025-12-17 09:55:22.645884
72,place_click,work,place_68,3.5,1.67,2,True,2025-12-17 01:22:22.645890
8,place_click,work,place_224,3.0,0.16,2,True,2025-12-17 15:16:22.645898
38,place_click,work,place_11,4.6,0.3,2,True,2025-12-22 08:23:22.645905
44,place_click,quick_bite,place_103,4.3,0.41,3,False,2025-12-25 00:56:22.645913
3,place_click,work,place_214,3.2,0.42,2,False,2025-12-17 06:42:22.645919
22,place_click,quick_bite,place_8,4.4,2.9,3,False,2025-12-15 09:34:22.645926
15,place_click,budget,place_158,4.7,0.76,2,True,2025-12-21 06:43:22.645933
7,place_click,budget,place_266,4.3,0.34,3,True,2025-12-19 04:08:22.645940
45,place_click,work,place_7,3.6,3.4,3,True,2025-12-21 06:07:22.645949
35,place_click,work,place_2,3.0,0.13,1,False,2025-12-25 05:23:22.645956
39,place_click,quick_bite,place_274,3.4,0.04,3,False,2025-12-24 00:48:22.645963
35,place_click,budget,place_210,3.4,1.31,3,False,2025-12-16 19:53:22.645969
17,place_click,date,place_194,3.8,3.35,2,False,2025-12-18 02:53:22.645976
31,place_click,budget,place_179,4.6,0.63,2,True,2025-12-27 06:46:22.645983
76,place_click,budget,place_102,3.5,0.72,2,True,2025-12-18 01:43:22.645990
79,place_click,date,place_246,4.2,0.47,3,True,2025-12-17 11:39:22.645997
50,place_click,work,place_291,4.2,0.79,3,True,2025-12-24 08:16:22.646005
57,place_click,budget,place_217,4.1,0.86,1,True,2025-12-18 17:18:22.646013
20,place_click,quick_bite,place_189,3.6,4.45,2,True,2025-12-14 05:42:22.646019
46,place_click,date,place_182,4.5,0.23,2,True,2025-12-26 03:03:22.646026
73,place_click,budget,place_181,4.7,1.0,2,True,2025-12-22 01:52:22.646034
14,place_click,budget,place_44,4.8,2.41,1,True,2025-12-24 17:09:22.646042
73,place_click,work,place_57,3.9,0.03,2,False,2025-12-15 03:45:22.646049
9,place_click,date,place_42,3.5,1.17,2,True,2025-12-21 18:05:22.646056
98,place_click,budget,place_283,4.3,0.45,2,True,2025-12-17 16:03:22.646063
80,place_click,date,place_31,3.3,2.7,2,False,2025-12-23 09:24:22.646070
46,place_click,date,place_274,5.0,1.12,2,False,2025-12-24 10:30:22.646077
14,place_click,work,place_207,3.3,0.48,1,True,2025-12-16 01:14:22.646085
52,place_click,quick_bite,place_200,3.0,3.69,2,False,2025-12-17 22:48:22.646093
26,place_click,work,place_87,3.2,1.29,3,False,2025-12-15 08:23:22.646099
18,place_click,date,place_261,3.5,1.21,3,True,2025-12-17 16:07:22.646106
1,place_click,work,place_140,4.3,2.66,1,False,2025-12-20 12:01:22.646113
7,place_click,work,place_255,3.4,0.02,1,False,2025-12-18 15:37:22.646120
63,place_click,quick_bite,place_271,3.3,3.45,1,True,2025-12-17 21:18:22.646127
93,place_click,work,place_199,4.7,1.36,2,False,2025-12-19 14:03:22.646134
13,place_click,work,place_120,4.2,1.64,3,False,2025-12-19 01:55:22.646141
37,place_click,date,place_209,3.4,3.69,2,False,2025-12-24 16:02:22.646148
13,place_click,budget,place_262,3.8,0.72,1,False,2025-12-27 07:40:22.646155
29,place_click,budget,place_122,4.0,0.07,2,True,2025-12-26 13:50:22.646162
92,place_click,date,place_111,3.3,2.01,3,True,2025-12-25 17:09:22.646168
47,place_click,work,place_183,3.2,1.39,2,True,2025-12-19 01:29:22.646175
9,place_click,quick_bite,place_58,3.5,0.74,2,False,2025-12-25 07:13:22.646183
35,place_click,work,place_55,3.6,0.66,1,False,2025-12-15 03:01:22.646190
22,place_click,date,place_11,4.4,0.53,1,False,2025-12-14 14:28:22.646197
16,place_click,budget,place_77,4.1,0.97,3,False,2025-12-17 19:42:22.646204
31,place_click,quick_bite,place_240,4.3,4.14,2,False,2025-12-20 03:26:22.646211
91,place_click,quick_bite,place_84,4.5,0.36,3,False,2025-12-20 01:46:22.646226
77,place_click,quick_bite,place_13,3.1,0.46,2,True,2025-12-14 00:25:22.646235
82,place_click,date,place_109,4.2,0.08,2,True,2025-12-17 17:03:22.646241
30,place_click,quick_bite,place_296,4.0,1.36,1,False,2025-12-26 19:37:22.646249
37,place_click,date,place_268,3.7,2.21,2,True,2025-12-14 15:52:22.646256
63,place_click,work,place_90,3.2,0.12,1,False,2025-12-24 15:44:22.646263
22,place_click,quick_bite,place_40,4.5,1.03,3,False,2025-12-24 18:16:22.646270
74,place_click,date,place_170,4.4,0.86,3,True,2025-12-22 01:29:22.646279
48,place_click,work,place_129,3.5,2.56,1,True,2025-12-23 19:54:22.646287
94,place_click,work,place_180,4.6,1.78,1,True,2025-12-24 08:46:22.646294
20,place_click,work,place_94,3.5,1.34,1,True,2025-12-16 09:16:22.646301
60,place_click,work,place_142,3.7,0.14,3,False,2025-12-18 18:44:22.646308
41,place_click,date,place_116,4.8,0.22,1,True,2025-12-16 01:04:22.646315
52,place_click,work,place_59,4.9,0.89,1,True,2025-12-19 19:44:22.646322
4,place_click,date,place_253,3.4,1.17,1,True,2025-12-21 18:33:22.646329
68,place_click,work,place_139,4.7,1.98,3,True,2025-12-21 19:54:22.646337
62,place_click,date,place_175,4.6,1.61,2,True,2025-12-14 18:42:22.646344
3,place_click,work,place_146,4.4,2.84,1,False,2025-12-25 11:40:22.646351
97,place_click,work,place_275,3.5,1.01,3,True,2025-12-27 08:36:22.646359
38,place_click,work,place_210,3.4,6.59,2,True,2025-12-14 14:21:22.646365
21,place_click,budget,place_212,4.9,0.06,2,True,2025-12-17 01:57:22.646373
24,place_click,date,place_106,4.4,3.89,1,True,2025-12-14 14:10:22.646380
4,place_click,budget,place_179,3.4,1.26,2,True,2025-12-23 09:12:22.646388
72,place_click,date,place_121,4.8,0.05,3,True,2025-12-26 04:16:22.646394
82,place_click,work,place_14,4.4,0.53,3,True,2025-12-18 08:18:22.646401
94,place_click,quick_bite,place_48,4.8,5.31,1,False,2025-12-24 00:39:22.646408
78,place_click,budget,place_269,4.9,0.96,1,True,2025-12-25 06:36:22.646415
76,place_click,date,place_77,4.7,2.79,3,True,2025-12-27 11:01:22.646424
15,place_click,budget,place_241,3.6,2.65,3,False,2025-12-26 17:24:22.646430
39,place_click,budget,place_9,3.1,1.36,2,False,2025-12-16 21:54:22.646438
90,place_click,work,place_267,3.5,0.19,2,True,2025-12-24 19:39:22.646445
66,place_click,date,place_90,3.2,1.79,2,False,2025-12-21 06:14:22.646452
79,place_click,quick_bite,place_13,3.7,1.94,3,False,2025-12-25 01:38:22.646459
5,place_click,work,place_116,3.1,0.57,3,True,2025-12-27 00:29:22.646466
14,place_click,budget,place_75,4.1,2.35,3,False,2025-12-27 07:31:22.646473
98,place_click,quick_bite,place_34,3.6,1.47,2,True,2025-12-15 03:22:22.646481
19,place_click,work,place_133,4.8,1.44,1,False,2025-12-26 01:49:22.646487
89,place_click,quick_bite,place_18,3.5,0.04,1,True,2025-12-23 09:32:22.646494
75,place_click,work,place_263,4.7,0.03,2,False,2025-12-20 23:01:22.646501
9,place_click,quick_bite,place_35,4.7,1.13,3,True,2025-12-16 04:54:22.646510
16,place_click,work,place_244,4.9,2.41,3,False,2025-12-19 15:49:22.646518
10,place_click,date,place_165,5.0,0.65,1,True,2025-12-18 00:03:22.646525
69,place_click,date,place_184,4.5,0.77,3,True,2025-12-22 13:24:22.646532
66,place_click,quick_bite,place_265,4.0,1.48,1,False,2025-12-24 10:23:22.646539
15,place_click,quick_bite,place_26,4.7,6.21,3,True,2025-12-21 05:48:22.646546
69,place_click,work,place_247,4.5,0.81,2,True,2025-12-15 13:15:22.646553
93,place_click,date,place_27,3.8,2.01,2,False,2025-12-17 12:27:22.646560
15,place_click,work,place_61,3.5,0.18,3,True,2025-12-23 07:25:22.646567
19,place_click,work,place_201,3.7,0.51,3,True,2025-12-15 11:59:22.646574
61,place_click,budget,place_150,3.6,0.4,3,True,2025-12-18 21:14:22.646614
53,place_click,date,place_189,3.1,0.03,1,False,2025-12-24 21:56:22.646625
30,place_click,budget,place_58,5.0,0.84,3,False,2025-12-15 03:00:22.646634
50,place_click,date,place_53,3.8,1.71,1,False,2025-12-14 09:50:22.646642
21,place_click,budget,place_77,3.4,4.49,2,True,2025-12-17 11:36:22.646649
27,place_click,quick_bite,place_201,4.6,0.14,2,True,2025-12-26 22:55:22.646656
43,place_click,work,place_297,3.8,3.17,3,True,2025-12-17 17:26:22.646663
63,place_click,date,place_169,4.9,0.94,1,True,2025-12-21 18:08:22.646670
95,place_click,work,place_115,4.2,0.27,3,True,2025-12-17 18:15:22.646677
15,place_click,quick_bite,place_56,5.0,0.4,3,False,2025-12-21 02:31:22.646684
55,place_click,work,place_36,4.9,1.57,2,False,2025-12-20 01:29:22.646692
38,place_click,quick_bite,place_172,4.2,1.08,3,True,2025-12-15 10:33:22.646699
83,place_click,budget,place_264,3.5,0.29,1,True,2025-12-27 04:34:22.646707
83,place_click,budget,place_117,3.4,0.31,1,True,2025-12-18 09:49:22.646715
41,place_click,work,place_81,4.6,0.65,3,False,2025-12-26 01:08:22.646722
79,place_click,date,place_15,3.1,5.22,3,True,2025-12-16 14:59:22.646729
27,place_click,work,place_132,4.8,3.94,2,True,2025-12-21 00:36:22.646735
78,place_click,budget,place_206,5.0,0.29,3,False,2025-12-14 01:57:22.646742
78,place_click,budget,place_173,3.8,2.13,3,False,2025-12-15 19:52:22.646749
52,place_click,quick_bite,place_252,4.4,0.25,2,False,2025-12-24 11:59:22.646756
62,place_click,budget,place_174,4.6,0.38,1,True,2025-12-24 19:44:22.646763
40,place_click,budget,place_112,3.4,1.15,2,False,2025-12-19 02:36:22.646770
24,place_click,quick_bite,place_207,4.2,1.3,1,True,2025-12-26 23:21:22.646779
89,place_click,budget,place_16,3.2,3.15,3,True,2025-12-19 18:20:22.646786
49,place_click,quick_bite,place_289,3.5,0.21,2,True,2025-12-18 17:57:22.646793
8,place_click,quick_bite,place_180,4.8,4.67,2,False,2025-12-22 11:02:22.646800
2,place_click,quick_bite,place_224,4.7,2.49,2,False,2025-12-25 20:02:22.646807
71,place_click,date,place_212,4.3,1.2,2,False,2025-12-16 04:59:22.646814
41,place_click,quick_bite,place_170,3.2,0.79,1,True,2025-12-16 01:20:22.646821
94,place_click,work,place_169,3.7,0.45,1,True,2025-12-19 16:14:22.646829
68,place_click,date,place_48,4.4,1.03,1,True,2025-12-27 11:42:22.646839
37,place_click,date,place_241,3.2,0.37,2,False,2025-12-16 12:39:22.646847
57,place_click,quick_bite,place_25,4.4,0.12,1,False,2025-12-16 10:52:22.646854
89,place_click,budget,place_45,4.7,1.03,1,False,2025-12-22 10:38:22.646861
5,place_click,date,place_175,4.0,1.35,3,True,2025-12-18 06:17:22.646868
6,place_click,quick_bite,place_196,4.6,0.64,2,True,2025-12-24 07:25:22.646875
40,place_click,work,place_120,4.4,1.25,3,False,2025-12-19 22:13:22.646882
61,place_click,quick_bite,place_279,3.5,3.16,2,True,2025-12-21 14:18:22.646890
46,place_click,work,place_214,4.6,1.61,2,False,2025-12-14 18:58:22.646897
42,place_click,budget,place_42,4.7,3.03,1,True,2025-12-25 05:39:22.646904
42,place_click,work,place_238,4.4,2.72,1,True,2025-12-19 03:41:22.646911
14,place_click,date,place_201,4.4,1.71,2,True,2025-12-15 12:55:22.646918
83,place_click,budget,place_181,4.2,2.1,1,False,2025-12-17 18:36:22.646925
54,place_click,work,place_248,3.3,3.19,1,False,2025-12-21 21:28:22.646932
61,place_click,date,place_273,4.7,0.04,3,True,2025-12-25 19:51:22.646939
71,place_click,work,place_9,4.7,0.21,2,False,2025-12-14 10:12:22.646947
77,place_click,date,place_218,3.7,2.04,3,True,2025-12-21 15:03:22.646955
72,place_click,date,place_128,3.3,2.56,2,True,2025-12-18 19:39:22.646962
52,place_click,date,place_143,4.7,1.06,1,False,2025-12-27 04:44:22.646969
96,place_click,date,place_203,3.0,0.51,2,True,2025-12-18 02:28:22.646978
92,place_click,quick_bite,place_3,4.2,5.96,2,False,2025-12-14 07:40:22.646985
33,place_click,budget,place_44,4.3,0.45,2,True,2025-12-15 05:41:22.646992
18,place_click,work,place_72,4.3,1.16,3,False,2025-12-16 09:50:22.647000
4,place_click,work,place_206,4.6,0.17,2,True,2025-12-24 03:54:22.647007
75,place_click,date,place_108,4.5,1.17,1,False,2025-12-21 16:37:22.647014
39,place_click,budget,place_49,4.9,0.63,3,False,2025-12-20 13:45:22.647022
88,place_click,work,place_216,4.3,4.03,2,True,2025-12-18 03:25:22.647029
35,place_click,work,place_242,3.2,4.15,3,False,2025-12-13 19:11:22.647036
61,place_click,work,place_50,4.4,0.11,2,True,2025-12-26 14:35:22.647044
88,place_click,budget,place_155,3.6,1.85,1,False,2025-12-17 21:53:22.647051
10,place_click,quick_bite,place_230,3.1,1.31,2,True,2025-12-23 08:13:22.647060
47,place_click,budget,place_53,3.7,1.45,1,True,2025-12-14 06:18:22.647067
98,place_click,date,place_257,3.1,3.08,1,True,2025-12-21 20:32:22.647074
37,place_click,work,place_287,4.9,5.2,1,True,2025-12-17 09:00:22.647081
95,place_click,budget,place_229,4.5,0.21,3,True,2025-12-20 13:08:22.647088
38,place_click,date,place_205,4.5,0.04,3,True,2025-12-21 14:31:22.647095
85,place_click,work,place_139,3.0,0.59,2,False,2025-12-20 23:49:22.647102
38,place_click,work,place_274,4.0,2.21,2,True,2025-12-24 10:36:22.647109
78,place_click,quick_bite,place_282,4.4,0.89,2,False,2025-12-26 04:29:22.647116
9,place_click,quick_bite,place_226,3.5,8.78,1,False,2025-12-18 02:18:22.647126
15,place_click,date,place_78,3.9,0.9,3,False,2025-12-17 21:13:22.647133
15,place_click,budget,place_250,3.3,2.38,1,False,2025-12-26 10:44:22.647140
3,place_click,quick_bite,place_153,4.4,0.37,2,False,2025-12-16 07:58:22.647147
32,place_click,budget,place_136,3.2,1.71,1,False,2025-12-20 10:57:22.647155
11,place_click,work,place_101,4.3,0.48,1,False,2025-12-16 06:06:22.647162
38,place_click,work,place_156,4.9,0.25,3,True,2025-12-14 20:13:22.647168
8,place_click,quick_bite,place_184,3.9,4.31,1,False,2025-12-18 09:06:22.647175
26,place_click,budget,place_112,3.8,1.53,1,True,2025-12-16 21:55:22.647183
77,place_click,quick_bite,place_71,3.8,0.48,1,True,2025-12-22 20:08:22.647189
28,place_click,quick_bite,place_115,5.0,0.79,1,False,2025-12-26 12:55:22.647196
99,place_click,quick_bite,place_99,4.8,0.39,1,True,2025-12-15 17:23:22.647203
20,place_click,quick_bite,place_140,3.4,0.05,1,True,2025-12-18 14:17:22.647210
10,place_click,budget,place_294,4.3,0.69,2,True,2025-12-24 08:30:22.647217
2,place_click,quick_bite,place_269,4.7,0.96,2,False,2025-12-22 09:14:22.647224
38,place_click,budget,place_189,4.9,0.31,3,False,2025-12-25 14:07:22.647231
42,place_click,work,place_99,4.7,2.25,3,False,2025-12-18 14:56:22.647238
44,place_click,date,place_24,4.5,2.79,3,False,2025-12-23 20:55:22.647245
79,place_click,date,place_92,4.5,1.48,3,False,2025-12-19 23:02:22.647254
46,place_click,work,place_26,3.3,0.05,3,False,2025-12-24 21:27:22.647263
33,place_click,quick_bite,place_266,4.8,1.44,2,False,2025-12-24 05:00:22.647270
77,place_click,budget,place_240,4.6,0.99,1,True,2025-12-25 06:51:22.647277
88,place_click,work,place_66,3.2,0.2,3,True,2025-12-20 12:56:22.647285
26,place_click,date,place_251,4.4,0.84,3,False,2025-12-23 11:27:22.647292
89,place_click,quick_bite,place_38,3.4,1.01,3,True,2025-12-14 14:05:22.647301
65,place_click,quick_bite,place_214,3.1,1.31,1,True,2025-12-20 16:27:22.647309
52,place_click,quick_bite,place_256,3.5,2.4,3,False,2025-12-23 23:00:22.647316
72,place_click,date,place_11,3.6,0.91,2,True,2025-12-16 03:43:22.647323
50,place_click,work,place_113,3.0,0.11,1,True,2025-12-22 04:42:22.647330
61,place_click,work,place_177,3.8,0.98,2,False,2025-12-26 10:10:22.647337
91,place_click,quick_bite,place_123,4.2,0.52,1,False,2025-12-21 21:53:22.647343
38,place_click,quick_bite,place_2,4.4,2.95,2,True,2025-12-22 05:56:22.647351
57,place_click,quick_bite,place_232,4.6,0.06,2,True,2025-12-19 20:14:22.647358
77,place_click,work,place_173,4.0,0.17,1,True,2025-12-26 19:14:22.647365
35,place_click,work,place_73,3.5,6.48,2,False,2025-12-24 10:09:22.647372
48,place_click,quick_bite,place_240,3.3,1.04,3,True,2025-12-18 18:36:22.647379
94,place_click,budget,place_92,4.2,1.82,2,True,2025-12-20 05:08:22.647386
57,place_click,work,place_72,4.1,0.01,1,False,2025-12-16 13:23:22.647393
57,place_click,date,place_198,3.7,1.09,1,True,2025-12-15 04:45:22.647400
43,place_click,work,place_249,3.2,0.65,3,False,2025-12-14 11:46:22.647410
95,place_click,date,place_261,3.1,0.12,1,False,2025-12-25 10:26:22.647417
18,place_click,quick_bite,place_38,3.8,0.21,3,False,2025-12-23 13:13:22.647424
53,place_click,date,place_73,4.1,1.75,3,False,2025-12-23 00:26:22.647430
21,place_click,work,place_199,4.6,0.33,1,False,2025-12-16 22:02:22.647437
59,place_click,work,place_203,3.3,0.17,2,False,2025-12-15 21:59:22.647444
3,place_click,work,place_37,4.3,1.84,3,False,2025-12-19 05:43:22.647450
83,place_click,work,place_147,3.1,4.13,1,True,2025-12-16 08:40:22.647457
81,place_click,work,place_275,3.1,1.17,1,False,2025-12-21 21:19:22.647464
13,place_click,budget,place_56,4.4,3.07,3,True,2025-12-19 14:36:22.647471
76,place_click,budget,place_33,4.4,2.43,2,True,2025-12-14 07:42:22.647477
74,place_click,date,place_59,3.7,2.53,3,True,2025-12-17 04:31:22.647486
14,place_click,budget,place_277,3.2,3.38,2,False,2025-12-20 06:51:22.647493
76,place_click,budget,place_96,4.1,2.55,3,True,2025-12-23 23:37:22.647500
67,place_click,quick_bite,place_89,3.9,1.55,1,False,2025-12-22 04:30:22.647507
95,place_click,date,place_254,4.1,1.97,1,False,2025-12-17 03:16:22.647514
11,place_click,date,place_282,3.2,0.09,1,False,2025-12-18 01:39:22.647521
95,place_click,date,place_117,3.5,0.26,3,True,2025-12-22 22:25:22.647528
32,place_click,budget,place_255,4.7,0.37,1,False,2025-12-18 04:55:22.647536
99,place_click,quick_bite,place_5,5.0,0.62,3,False,2025-12-25 10:33:22.647545
28,place_click,work,place_67,3.4,2.34,1,True,2025-12-20 13:34:22.647552
46,place_click,quick_bite,place_120,4.3,1.03,3,True,2025-12-25 05:01:22.647559
89,place_click,work,place_54,4.1,1.91,3,True,2025-12-23 19:17:22.647566
8,place_click,work,place_24,3.5,8.41,2,True,2025-12-18 04:18:22.647573
90,place_click,date,place_153,4.9,1.58,3,True,2025-12-24 06:25:22.647580
48,place_click,budget,place_84,3.4,1.71,2,True,2025-12-15 03:01:22.647587
74,place_click,work,place_24,3.1,0.05,3,False,2025-12-21 05:08:22.647594
62,place_click,quick_bite,place_276,3.5,0.93,1,True,2025-12-20 19:40:22.647601
89,place_click,quick_bite,place_39,4.7,1.95,3,False,2025-12-21 18:02:22.647608
12,place_click,work,place_248,4.5,0.83,3,False,2025-12-22 13:56:22.647615
45,place_click,quick_bite,place_221,3.7,0.7,1,True,2025-12-15 09:23:22.647624
12,place_click,work,place_241,5.0,0.06,2,False,2025-12-21 14:14:22.647631
51,place_click,work,place_220,4.7,1.3,1,True,2025-12-23 11:03:22.647638
38,place_click,date,place_163,3.9,1.94,3,True,2025-12-15 10:15:22.647645
93,place_click,budget,place_22,4.0,3.1,2,False,2025-12-24 00:07:22.647652
9,place_click,work,place_40,4.8,0.82,2,False,2025-12-16 18:05:22.647659
